id	category	name	description	xref	provided_by	synonym	deprecated	iri	same_as	subsets
http://identifiers.org/hgnc/10001	biolink:OntologyClass	RGS5			mondo.json			http://identifiers.org/hgnc/10001		
http://identifiers.org/hgnc/10004	biolink:OntologyClass	RGS9			mondo.json			http://identifiers.org/hgnc/10004		
http://identifiers.org/hgnc/10006	biolink:OntologyClass	RHAG			mondo.json			http://identifiers.org/hgnc/10006		
http://identifiers.org/hgnc/10012	biolink:OntologyClass	RHO			mondo.json			http://identifiers.org/hgnc/10012		
http://identifiers.org/hgnc/10013	biolink:OntologyClass	GRK1			mondo.json			http://identifiers.org/hgnc/10013		
http://identifiers.org/hgnc/10023	biolink:OntologyClass	RIT1			mondo.json			http://identifiers.org/hgnc/10023		
http://identifiers.org/hgnc/10024	biolink:OntologyClass	RLBP1			mondo.json			http://identifiers.org/hgnc/10024		
http://identifiers.org/hgnc/10031	biolink:OntologyClass	RMRP			mondo.json			http://identifiers.org/hgnc/10031		
http://identifiers.org/hgnc/10050	biolink:OntologyClass	RNASEL			mondo.json			http://identifiers.org/hgnc/10050		
http://identifiers.org/hgnc/10057	biolink:OntologyClass	RNF13			mondo.json			http://identifiers.org/hgnc/10057		
http://identifiers.org/hgnc/10069	biolink:OntologyClass	RNF6			mondo.json			http://identifiers.org/hgnc/10069		
http://identifiers.org/hgnc/1012	biolink:OntologyClass	OPN1SW			mondo.json			http://identifiers.org/hgnc/1012		
http://identifiers.org/hgnc/1014	biolink:OntologyClass	BCR			mondo.json			http://identifiers.org/hgnc/1014		
http://identifiers.org/hgnc/1020	biolink:OntologyClass	BCS1L			mondo.json			http://identifiers.org/hgnc/1020		
http://identifiers.org/hgnc/10250	biolink:OntologyClass	ROBO2			mondo.json			http://identifiers.org/hgnc/10250		
http://identifiers.org/hgnc/10254	biolink:OntologyClass	ROM1			mondo.json			http://identifiers.org/hgnc/10254		
http://identifiers.org/hgnc/10257	biolink:OntologyClass	ROR2			mondo.json			http://identifiers.org/hgnc/10257		
http://identifiers.org/hgnc/10260	biolink:OntologyClass	RORC			mondo.json			http://identifiers.org/hgnc/10260		
http://identifiers.org/hgnc/10263	biolink:OntologyClass	RP1			mondo.json			http://identifiers.org/hgnc/10263		
http://identifiers.org/hgnc/10274	biolink:OntologyClass	RP2			mondo.json			http://identifiers.org/hgnc/10274		
http://identifiers.org/hgnc/10288	biolink:OntologyClass	RP9			mondo.json			http://identifiers.org/hgnc/10288		
http://identifiers.org/hgnc/10294	biolink:OntologyClass	RPE65			mondo.json			http://identifiers.org/hgnc/10294		
http://identifiers.org/hgnc/10295	biolink:OntologyClass	RPGR			mondo.json			http://identifiers.org/hgnc/10295		
http://identifiers.org/hgnc/10297	biolink:OntologyClass	RPIA			mondo.json			http://identifiers.org/hgnc/10297		
http://identifiers.org/hgnc/10298	biolink:OntologyClass	RPL10			mondo.json			http://identifiers.org/hgnc/10298		
http://identifiers.org/hgnc/103	biolink:OntologyClass	CNNM2			mondo.json			http://identifiers.org/hgnc/103		
http://identifiers.org/hgnc/10301	biolink:OntologyClass	RPL11			mondo.json			http://identifiers.org/hgnc/10301		
http://identifiers.org/hgnc/10306	biolink:OntologyClass	RPL15			mondo.json			http://identifiers.org/hgnc/10306		
http://identifiers.org/hgnc/10313	biolink:OntologyClass	RPL21			mondo.json			http://identifiers.org/hgnc/10313		
http://identifiers.org/hgnc/10327	biolink:OntologyClass	RPL26			mondo.json			http://identifiers.org/hgnc/10327		
http://identifiers.org/hgnc/1033	biolink:OntologyClass	BDNF			mondo.json			http://identifiers.org/hgnc/1033		
http://identifiers.org/hgnc/10345	biolink:OntologyClass	RPL35A			mondo.json			http://identifiers.org/hgnc/10345		
http://identifiers.org/hgnc/10360	biolink:OntologyClass	RPL5			mondo.json			http://identifiers.org/hgnc/10360		
http://identifiers.org/hgnc/1037	biolink:OntologyClass	CFB			mondo.json			http://identifiers.org/hgnc/1037		
http://identifiers.org/hgnc/10379	biolink:OntologyClass	MRPL3			mondo.json			http://identifiers.org/hgnc/10379		
http://identifiers.org/hgnc/10383	biolink:OntologyClass	RPS10			mondo.json			http://identifiers.org/hgnc/10383		
http://identifiers.org/hgnc/10387	biolink:OntologyClass	RPS14			mondo.json			http://identifiers.org/hgnc/10387		
http://identifiers.org/hgnc/10397	biolink:OntologyClass	RPS17			mondo.json			http://identifiers.org/hgnc/10397		
http://identifiers.org/hgnc/1040	biolink:OntologyClass	BFSP1			mondo.json			http://identifiers.org/hgnc/1040		
http://identifiers.org/hgnc/10402	biolink:OntologyClass	RPS19			mondo.json			http://identifiers.org/hgnc/10402		
http://identifiers.org/hgnc/1041	biolink:OntologyClass	BFSP2			mondo.json			http://identifiers.org/hgnc/1041		
http://identifiers.org/hgnc/10411	biolink:OntologyClass	RPS24			mondo.json			http://identifiers.org/hgnc/10411		
http://identifiers.org/hgnc/10414	biolink:OntologyClass	RPS26			mondo.json			http://identifiers.org/hgnc/10414		
http://identifiers.org/hgnc/10418	biolink:OntologyClass	RPS28			mondo.json			http://identifiers.org/hgnc/10418		
http://identifiers.org/hgnc/10419	biolink:OntologyClass	RPS29			mondo.json			http://identifiers.org/hgnc/10419		
http://identifiers.org/hgnc/10432	biolink:OntologyClass	RPS6KA3			mondo.json			http://identifiers.org/hgnc/10432		
http://identifiers.org/hgnc/1044	biolink:OntologyClass	BGN			mondo.json			http://identifiers.org/hgnc/1044		
http://identifiers.org/hgnc/10440	biolink:OntologyClass	RPS7			mondo.json			http://identifiers.org/hgnc/10440		
http://identifiers.org/hgnc/10457	biolink:OntologyClass	RS1			mondo.json			http://identifiers.org/hgnc/10457		
http://identifiers.org/hgnc/10468	biolink:OntologyClass	RTN2			mondo.json			http://identifiers.org/hgnc/10468		
http://identifiers.org/hgnc/10471	biolink:OntologyClass	RUNX1			mondo.json			http://identifiers.org/hgnc/10471		
http://identifiers.org/hgnc/10472	biolink:OntologyClass	RUNX2			mondo.json			http://identifiers.org/hgnc/10472		
http://identifiers.org/hgnc/10483	biolink:OntologyClass	RYR1			mondo.json			http://identifiers.org/hgnc/10483		
http://identifiers.org/hgnc/10484	biolink:OntologyClass	RYR2			mondo.json			http://identifiers.org/hgnc/10484		
http://identifiers.org/hgnc/105	biolink:OntologyClass	CNNM4			mondo.json			http://identifiers.org/hgnc/105		
http://identifiers.org/hgnc/10519	biolink:OntologyClass	SACS			mondo.json			http://identifiers.org/hgnc/10519		
http://identifiers.org/hgnc/1052	biolink:OntologyClass	BIN1			mondo.json			http://identifiers.org/hgnc/1052		
http://identifiers.org/hgnc/10521	biolink:OntologyClass	SAG			mondo.json			http://identifiers.org/hgnc/10521		
http://identifiers.org/hgnc/10524	biolink:OntologyClass	SALL1			mondo.json			http://identifiers.org/hgnc/10524		
http://identifiers.org/hgnc/10526	biolink:OntologyClass	SALL2			mondo.json			http://identifiers.org/hgnc/10526		
http://identifiers.org/hgnc/10535	biolink:OntologyClass	SAR1B			mondo.json			http://identifiers.org/hgnc/10535		
http://identifiers.org/hgnc/10536	biolink:OntologyClass	SARDH			mondo.json			http://identifiers.org/hgnc/10536		
http://identifiers.org/hgnc/10540	biolink:OntologyClass	SAT1			mondo.json			http://identifiers.org/hgnc/10540		
http://identifiers.org/hgnc/10542	biolink:OntologyClass	SBF1			mondo.json			http://identifiers.org/hgnc/10542		
http://identifiers.org/hgnc/10545	biolink:OntologyClass	MSMO1			mondo.json			http://identifiers.org/hgnc/10545		
http://identifiers.org/hgnc/10547	biolink:OntologyClass	SC5D			mondo.json			http://identifiers.org/hgnc/10547		
http://identifiers.org/hgnc/10548	biolink:OntologyClass	ATXN1			mondo.json			http://identifiers.org/hgnc/10548		
http://identifiers.org/hgnc/10549	biolink:OntologyClass	ATXN10			mondo.json			http://identifiers.org/hgnc/10549		
http://identifiers.org/hgnc/10555	biolink:OntologyClass	ATXN2			mondo.json			http://identifiers.org/hgnc/10555		
http://identifiers.org/hgnc/10560	biolink:OntologyClass	ATXN7			mondo.json			http://identifiers.org/hgnc/10560		
http://identifiers.org/hgnc/10561	biolink:OntologyClass	ATXN8OS			mondo.json			http://identifiers.org/hgnc/10561		
http://identifiers.org/hgnc/1057	biolink:OntologyClass	BLK			mondo.json			http://identifiers.org/hgnc/1057		
http://identifiers.org/hgnc/1058	biolink:OntologyClass	BLM			mondo.json			http://identifiers.org/hgnc/1058		
http://identifiers.org/hgnc/10582	biolink:OntologyClass	SCN10A			mondo.json			http://identifiers.org/hgnc/10582		
http://identifiers.org/hgnc/10583	biolink:OntologyClass	SCN11A			mondo.json			http://identifiers.org/hgnc/10583		
http://identifiers.org/hgnc/10585	biolink:OntologyClass	SCN1A			mondo.json			http://identifiers.org/hgnc/10585		
http://identifiers.org/hgnc/10586	biolink:OntologyClass	SCN1B			mondo.json			http://identifiers.org/hgnc/10586		
http://identifiers.org/hgnc/10588	biolink:OntologyClass	SCN2A			mondo.json			http://identifiers.org/hgnc/10588		
http://identifiers.org/hgnc/10589	biolink:OntologyClass	SCN2B			mondo.json			http://identifiers.org/hgnc/10589		
http://identifiers.org/hgnc/1059	biolink:OntologyClass	BLMH			mondo.json			http://identifiers.org/hgnc/1059		
http://identifiers.org/hgnc/10591	biolink:OntologyClass	SCN4A			mondo.json			http://identifiers.org/hgnc/10591		
http://identifiers.org/hgnc/10592	biolink:OntologyClass	SCN4B			mondo.json			http://identifiers.org/hgnc/10592		
http://identifiers.org/hgnc/10593	biolink:OntologyClass	SCN5A			mondo.json			http://identifiers.org/hgnc/10593		
http://identifiers.org/hgnc/10596	biolink:OntologyClass	SCN8A			mondo.json			http://identifiers.org/hgnc/10596		
http://identifiers.org/hgnc/10597	biolink:OntologyClass	SCN9A			mondo.json			http://identifiers.org/hgnc/10597		
http://identifiers.org/hgnc/10599	biolink:OntologyClass	SCNN1A			mondo.json			http://identifiers.org/hgnc/10599		
http://identifiers.org/hgnc/10600	biolink:OntologyClass	SCNN1B			mondo.json			http://identifiers.org/hgnc/10600		
http://identifiers.org/hgnc/10602	biolink:OntologyClass	SCNN1G			mondo.json			http://identifiers.org/hgnc/10602		
http://identifiers.org/hgnc/10603	biolink:OntologyClass	SCO1			mondo.json			http://identifiers.org/hgnc/10603		
http://identifiers.org/hgnc/10604	biolink:OntologyClass	SCO2			mondo.json			http://identifiers.org/hgnc/10604		
http://identifiers.org/hgnc/10606	biolink:OntologyClass	SCP2			mondo.json			http://identifiers.org/hgnc/10606		
http://identifiers.org/hgnc/10610	biolink:OntologyClass	CCL11			mondo.json			http://identifiers.org/hgnc/10610		
http://identifiers.org/hgnc/10618	biolink:OntologyClass	CCL2			mondo.json			http://identifiers.org/hgnc/10618		
http://identifiers.org/hgnc/1062	biolink:OntologyClass	BLVRA			mondo.json			http://identifiers.org/hgnc/1062		
http://identifiers.org/hgnc/10627	biolink:OntologyClass	CCL3			mondo.json			http://identifiers.org/hgnc/10627		
http://identifiers.org/hgnc/10628	biolink:OntologyClass	CCL3L1			mondo.json			http://identifiers.org/hgnc/10628		
http://identifiers.org/hgnc/10648	biolink:OntologyClass	AIMP1			mondo.json			http://identifiers.org/hgnc/10648		
http://identifiers.org/hgnc/10660	biolink:OntologyClass	SDC3			mondo.json			http://identifiers.org/hgnc/10660		
http://identifiers.org/hgnc/10664	biolink:OntologyClass	CWC27			mondo.json			http://identifiers.org/hgnc/10664		
http://identifiers.org/hgnc/10669	biolink:OntologyClass	TSHZ1			mondo.json			http://identifiers.org/hgnc/10669		
http://identifiers.org/hgnc/1067	biolink:OntologyClass	BMP1			mondo.json			http://identifiers.org/hgnc/1067		
http://identifiers.org/hgnc/10671	biolink:OntologyClass	SDCCAG8			mondo.json			http://identifiers.org/hgnc/10671		
http://identifiers.org/hgnc/10672	biolink:OntologyClass	CXCL12			mondo.json			http://identifiers.org/hgnc/10672		
http://identifiers.org/hgnc/1068	biolink:OntologyClass	BMP15			mondo.json			http://identifiers.org/hgnc/1068		
http://identifiers.org/hgnc/10680	biolink:OntologyClass	SDHA			mondo.json			http://identifiers.org/hgnc/10680		
http://identifiers.org/hgnc/10681	biolink:OntologyClass	SDHB			mondo.json			http://identifiers.org/hgnc/10681		
http://identifiers.org/hgnc/10682	biolink:OntologyClass	SDHC			mondo.json			http://identifiers.org/hgnc/10682		
http://identifiers.org/hgnc/10683	biolink:OntologyClass	SDHD			mondo.json			http://identifiers.org/hgnc/10683		
http://identifiers.org/hgnc/1069	biolink:OntologyClass	BMP2			mondo.json			http://identifiers.org/hgnc/1069		
http://identifiers.org/hgnc/10701	biolink:OntologyClass	SEC23A			mondo.json			http://identifiers.org/hgnc/10701		
http://identifiers.org/hgnc/10702	biolink:OntologyClass	SEC23B			mondo.json			http://identifiers.org/hgnc/10702		
http://identifiers.org/hgnc/10706	biolink:OntologyClass	SEC24D			mondo.json			http://identifiers.org/hgnc/10706		
http://identifiers.org/hgnc/1071	biolink:OntologyClass	BMP4			mondo.json			http://identifiers.org/hgnc/1071		
http://identifiers.org/hgnc/10718	biolink:OntologyClass	SELE			mondo.json			http://identifiers.org/hgnc/10718		
http://identifiers.org/hgnc/10721	biolink:OntologyClass	SELP			mondo.json			http://identifiers.org/hgnc/10721		
http://identifiers.org/hgnc/10723	biolink:OntologyClass	SEMA3A			mondo.json			http://identifiers.org/hgnc/10723		
http://identifiers.org/hgnc/10727	biolink:OntologyClass	SEMA3E			mondo.json			http://identifiers.org/hgnc/10727		
http://identifiers.org/hgnc/10729	biolink:OntologyClass	SEMA4A			mondo.json			http://identifiers.org/hgnc/10729		
http://identifiers.org/hgnc/1076	biolink:OntologyClass	BMPR1A			mondo.json			http://identifiers.org/hgnc/1076		
http://identifiers.org/hgnc/10768	biolink:OntologyClass	SF3B1			mondo.json			http://identifiers.org/hgnc/10768		
http://identifiers.org/hgnc/1077	biolink:OntologyClass	BMPR1B			mondo.json			http://identifiers.org/hgnc/1077		
http://identifiers.org/hgnc/10771	biolink:OntologyClass	SF3B4			mondo.json			http://identifiers.org/hgnc/10771		
http://identifiers.org/hgnc/10778	biolink:OntologyClass	SFRP4			mondo.json			http://identifiers.org/hgnc/10778		
http://identifiers.org/hgnc/1078	biolink:OntologyClass	BMPR2			mondo.json			http://identifiers.org/hgnc/1078		
http://identifiers.org/hgnc/10798	biolink:OntologyClass	SFTPA1			mondo.json			http://identifiers.org/hgnc/10798		
http://identifiers.org/hgnc/10799	biolink:OntologyClass	SFTPA2			mondo.json			http://identifiers.org/hgnc/10799		
http://identifiers.org/hgnc/10801	biolink:OntologyClass	SFTPB			mondo.json			http://identifiers.org/hgnc/10801		
http://identifiers.org/hgnc/10802	biolink:OntologyClass	SFTPC			mondo.json			http://identifiers.org/hgnc/10802		
http://identifiers.org/hgnc/10805	biolink:OntologyClass	SGCA			mondo.json			http://identifiers.org/hgnc/10805		
http://identifiers.org/hgnc/10806	biolink:OntologyClass	SGCB			mondo.json			http://identifiers.org/hgnc/10806		
http://identifiers.org/hgnc/10807	biolink:OntologyClass	SGCD			mondo.json			http://identifiers.org/hgnc/10807		
http://identifiers.org/hgnc/10808	biolink:OntologyClass	SGCE			mondo.json			http://identifiers.org/hgnc/10808		
http://identifiers.org/hgnc/10809	biolink:OntologyClass	SGCG			mondo.json			http://identifiers.org/hgnc/10809		
http://identifiers.org/hgnc/10817	biolink:OntologyClass	SGPL1			mondo.json			http://identifiers.org/hgnc/10817		
http://identifiers.org/hgnc/10818	biolink:OntologyClass	SGSH			mondo.json			http://identifiers.org/hgnc/10818		
http://identifiers.org/hgnc/10820	biolink:OntologyClass	SH2D1A			mondo.json			http://identifiers.org/hgnc/10820		
http://identifiers.org/hgnc/10825	biolink:OntologyClass	SH3BP2			mondo.json			http://identifiers.org/hgnc/10825		
http://identifiers.org/hgnc/10848	biolink:OntologyClass	SHH			mondo.json			http://identifiers.org/hgnc/10848		
http://identifiers.org/hgnc/10856	biolink:OntologyClass	SI			mondo.json			http://identifiers.org/hgnc/10856		
http://identifiers.org/hgnc/10872	biolink:OntologyClass	ST3GAL5			mondo.json			http://identifiers.org/hgnc/10872		
http://identifiers.org/hgnc/10879	biolink:OntologyClass	STIL			mondo.json			http://identifiers.org/hgnc/10879		
http://identifiers.org/hgnc/10882	biolink:OntologyClass	SIM1			mondo.json			http://identifiers.org/hgnc/10882		
http://identifiers.org/hgnc/10887	biolink:OntologyClass	SIX1			mondo.json			http://identifiers.org/hgnc/10887		
http://identifiers.org/hgnc/10889	biolink:OntologyClass	SIX3			mondo.json			http://identifiers.org/hgnc/10889		
http://identifiers.org/hgnc/10891	biolink:OntologyClass	SIX5			mondo.json			http://identifiers.org/hgnc/10891		
http://identifiers.org/hgnc/10892	biolink:OntologyClass	SIX6			mondo.json			http://identifiers.org/hgnc/10892		
http://identifiers.org/hgnc/10896	biolink:OntologyClass	SKI			mondo.json			http://identifiers.org/hgnc/10896		
http://identifiers.org/hgnc/10898	biolink:OntologyClass	SKIC2			mondo.json			http://identifiers.org/hgnc/10898		
http://identifiers.org/hgnc/1090	biolink:OntologyClass	DST			mondo.json			http://identifiers.org/hgnc/1090		
http://identifiers.org/hgnc/10906	biolink:OntologyClass	SLC10A2			mondo.json			http://identifiers.org/hgnc/10906		
http://identifiers.org/hgnc/10907	biolink:OntologyClass	SLC11A1			mondo.json			http://identifiers.org/hgnc/10907		
http://identifiers.org/hgnc/10908	biolink:OntologyClass	SLC11A2			mondo.json			http://identifiers.org/hgnc/10908		
http://identifiers.org/hgnc/10909	biolink:OntologyClass	SLC40A1			mondo.json			http://identifiers.org/hgnc/10909		
http://identifiers.org/hgnc/10910	biolink:OntologyClass	SLC12A1			mondo.json			http://identifiers.org/hgnc/10910		
http://identifiers.org/hgnc/10912	biolink:OntologyClass	SLC12A3			mondo.json			http://identifiers.org/hgnc/10912		
http://identifiers.org/hgnc/10914	biolink:OntologyClass	SLC12A6			mondo.json			http://identifiers.org/hgnc/10914		
http://identifiers.org/hgnc/1092	biolink:OntologyClass	FOXL2			mondo.json			http://identifiers.org/hgnc/1092		
http://identifiers.org/hgnc/10922	biolink:OntologyClass	SLC16A1			mondo.json			http://identifiers.org/hgnc/10922		
http://identifiers.org/hgnc/10923	biolink:OntologyClass	SLC16A2			mondo.json			http://identifiers.org/hgnc/10923		
http://identifiers.org/hgnc/1093	biolink:OntologyClass	BPGM			mondo.json			http://identifiers.org/hgnc/1093		
http://identifiers.org/hgnc/10933	biolink:OntologyClass	SLC17A5			mondo.json			http://identifiers.org/hgnc/10933		
http://identifiers.org/hgnc/10936	biolink:OntologyClass	SLC18A3			mondo.json			http://identifiers.org/hgnc/10936		
http://identifiers.org/hgnc/10938	biolink:OntologyClass	SLC19A2			mondo.json			http://identifiers.org/hgnc/10938		
http://identifiers.org/hgnc/10939	biolink:OntologyClass	SLC1A1			mondo.json			http://identifiers.org/hgnc/10939		
http://identifiers.org/hgnc/10940	biolink:OntologyClass	SLC1A2			mondo.json			http://identifiers.org/hgnc/10940		
http://identifiers.org/hgnc/10941	biolink:OntologyClass	SLC1A3			mondo.json			http://identifiers.org/hgnc/10941		
http://identifiers.org/hgnc/10942	biolink:OntologyClass	SLC1A4			mondo.json			http://identifiers.org/hgnc/10942		
http://identifiers.org/hgnc/10947	biolink:OntologyClass	SLC20A2			mondo.json			http://identifiers.org/hgnc/10947		
http://identifiers.org/hgnc/10955	biolink:OntologyClass	SLCO2A1			mondo.json			http://identifiers.org/hgnc/10955		
http://identifiers.org/hgnc/10959	biolink:OntologyClass	SLCO1B1			mondo.json			http://identifiers.org/hgnc/10959		
http://identifiers.org/hgnc/10961	biolink:OntologyClass	SLCO1B3			mondo.json			http://identifiers.org/hgnc/10961		
http://identifiers.org/hgnc/10964	biolink:OntologyClass	SLC22A18			mondo.json			http://identifiers.org/hgnc/10964		
http://identifiers.org/hgnc/10968	biolink:OntologyClass	SLC22A4			mondo.json			http://identifiers.org/hgnc/10968		
http://identifiers.org/hgnc/10969	biolink:OntologyClass	SLC22A5			mondo.json			http://identifiers.org/hgnc/10969		
http://identifiers.org/hgnc/1097	biolink:OntologyClass	BRAF			mondo.json			http://identifiers.org/hgnc/1097		
http://identifiers.org/hgnc/10975	biolink:OntologyClass	SLC24A1			mondo.json			http://identifiers.org/hgnc/10975		
http://identifiers.org/hgnc/10978	biolink:OntologyClass	SLC24A4			mondo.json			http://identifiers.org/hgnc/10978		
http://identifiers.org/hgnc/10979	biolink:OntologyClass	SLC25A1			mondo.json			http://identifiers.org/hgnc/10979		
http://identifiers.org/hgnc/10982	biolink:OntologyClass	SLC25A12			mondo.json			http://identifiers.org/hgnc/10982		
http://identifiers.org/hgnc/10983	biolink:OntologyClass	SLC25A13			mondo.json			http://identifiers.org/hgnc/10983		
http://identifiers.org/hgnc/10985	biolink:OntologyClass	SLC25A15			mondo.json			http://identifiers.org/hgnc/10985		
http://identifiers.org/hgnc/10989	biolink:OntologyClass	SLC25A3			mondo.json			http://identifiers.org/hgnc/10989		
http://identifiers.org/hgnc/10990	biolink:OntologyClass	SLC25A4			mondo.json			http://identifiers.org/hgnc/10990		
http://identifiers.org/hgnc/10993	biolink:OntologyClass	SLC26A1			mondo.json			http://identifiers.org/hgnc/10993		
http://identifiers.org/hgnc/10994	biolink:OntologyClass	SLC26A2			mondo.json			http://identifiers.org/hgnc/10994		
http://identifiers.org/hgnc/10998	biolink:OntologyClass	SLC27A4			mondo.json			http://identifiers.org/hgnc/10998		
http://identifiers.org/hgnc/1100	biolink:OntologyClass	BRCA1			mondo.json			http://identifiers.org/hgnc/1100		
http://identifiers.org/hgnc/11005	biolink:OntologyClass	SLC2A1			mondo.json			http://identifiers.org/hgnc/11005		
http://identifiers.org/hgnc/11006	biolink:OntologyClass	SLC2A2			mondo.json			http://identifiers.org/hgnc/11006		
http://identifiers.org/hgnc/1101	biolink:OntologyClass	BRCA2			mondo.json			http://identifiers.org/hgnc/1101		
http://identifiers.org/hgnc/11013	biolink:OntologyClass	SLC30A2			mondo.json			http://identifiers.org/hgnc/11013		
http://identifiers.org/hgnc/11019	biolink:OntologyClass	SLC34A1			mondo.json			http://identifiers.org/hgnc/11019		
http://identifiers.org/hgnc/11020	biolink:OntologyClass	SLC34A2			mondo.json			http://identifiers.org/hgnc/11020		
http://identifiers.org/hgnc/11021	biolink:OntologyClass	SLC35A1			mondo.json			http://identifiers.org/hgnc/11021		
http://identifiers.org/hgnc/11022	biolink:OntologyClass	SLC35A2			mondo.json			http://identifiers.org/hgnc/11022		
http://identifiers.org/hgnc/11023	biolink:OntologyClass	SLC35A3			mondo.json			http://identifiers.org/hgnc/11023		
http://identifiers.org/hgnc/11025	biolink:OntologyClass	SLC3A1			mondo.json			http://identifiers.org/hgnc/11025		
http://identifiers.org/hgnc/11027	biolink:OntologyClass	SLC4A1			mondo.json			http://identifiers.org/hgnc/11027		
http://identifiers.org/hgnc/11030	biolink:OntologyClass	SLC4A4			mondo.json			http://identifiers.org/hgnc/11030		
http://identifiers.org/hgnc/11036	biolink:OntologyClass	SLC5A1			mondo.json			http://identifiers.org/hgnc/11036		
http://identifiers.org/hgnc/11037	biolink:OntologyClass	SLC5A2			mondo.json			http://identifiers.org/hgnc/11037		
http://identifiers.org/hgnc/11040	biolink:OntologyClass	SLC5A5			mondo.json			http://identifiers.org/hgnc/11040		
http://identifiers.org/hgnc/11042	biolink:OntologyClass	SLC6A1			mondo.json			http://identifiers.org/hgnc/11042		
http://identifiers.org/hgnc/11048	biolink:OntologyClass	SLC6A2			mondo.json			http://identifiers.org/hgnc/11048		
http://identifiers.org/hgnc/11049	biolink:OntologyClass	SLC6A3			mondo.json			http://identifiers.org/hgnc/11049		
http://identifiers.org/hgnc/11050	biolink:OntologyClass	SLC6A4			mondo.json			http://identifiers.org/hgnc/11050		
http://identifiers.org/hgnc/11051	biolink:OntologyClass	SLC6A5			mondo.json			http://identifiers.org/hgnc/11051		
http://identifiers.org/hgnc/11055	biolink:OntologyClass	SLC6A8			mondo.json			http://identifiers.org/hgnc/11055		
http://identifiers.org/hgnc/11056	biolink:OntologyClass	SLC6A9			mondo.json			http://identifiers.org/hgnc/11056		
http://identifiers.org/hgnc/11065	biolink:OntologyClass	SLC7A7			mondo.json			http://identifiers.org/hgnc/11065		
http://identifiers.org/hgnc/11067	biolink:OntologyClass	SLC7A9			mondo.json			http://identifiers.org/hgnc/11067		
http://identifiers.org/hgnc/11071	biolink:OntologyClass	SLC9A1			mondo.json			http://identifiers.org/hgnc/11071		
http://identifiers.org/hgnc/11073	biolink:OntologyClass	SLC9A3			mondo.json			http://identifiers.org/hgnc/11073		
http://identifiers.org/hgnc/11075	biolink:OntologyClass	NHERF1			mondo.json			http://identifiers.org/hgnc/11075		
http://identifiers.org/hgnc/11079	biolink:OntologyClass	SLC9A6			mondo.json			http://identifiers.org/hgnc/11079		
http://identifiers.org/hgnc/11094	biolink:OntologyClass	SNAI2			mondo.json			http://identifiers.org/hgnc/11094		
http://identifiers.org/hgnc/11098	biolink:OntologyClass	SMARCA2			mondo.json			http://identifiers.org/hgnc/11098		
http://identifiers.org/hgnc/11100	biolink:OntologyClass	SMARCA4			mondo.json			http://identifiers.org/hgnc/11100		
http://identifiers.org/hgnc/11102	biolink:OntologyClass	SMARCAL1			mondo.json			http://identifiers.org/hgnc/11102		
http://identifiers.org/hgnc/11103	biolink:OntologyClass	SMARCB1			mondo.json			http://identifiers.org/hgnc/11103		
http://identifiers.org/hgnc/11104	biolink:OntologyClass	SMARCC1			mondo.json			http://identifiers.org/hgnc/11104		
http://identifiers.org/hgnc/11105	biolink:OntologyClass	SMARCC2			mondo.json			http://identifiers.org/hgnc/11105		
http://identifiers.org/hgnc/11109	biolink:OntologyClass	SMARCE1			mondo.json			http://identifiers.org/hgnc/11109		
http://identifiers.org/hgnc/11110	biolink:OntologyClass	ARID1A			mondo.json			http://identifiers.org/hgnc/11110		
http://identifiers.org/hgnc/11111	biolink:OntologyClass	SMC1A			mondo.json			http://identifiers.org/hgnc/11111		
http://identifiers.org/hgnc/11114	biolink:OntologyClass	KDM5C			mondo.json			http://identifiers.org/hgnc/11114		
http://identifiers.org/hgnc/11115	biolink:OntologyClass	KDM5D			mondo.json			http://identifiers.org/hgnc/11115		
http://identifiers.org/hgnc/11117	biolink:OntologyClass	SMN1			mondo.json			http://identifiers.org/hgnc/11117		
http://identifiers.org/hgnc/11118	biolink:OntologyClass	SMN2			mondo.json			http://identifiers.org/hgnc/11118		
http://identifiers.org/hgnc/11119	biolink:OntologyClass	SMO			mondo.json			http://identifiers.org/hgnc/11119		
http://identifiers.org/hgnc/11120	biolink:OntologyClass	SMPD1			mondo.json			http://identifiers.org/hgnc/11120		
http://identifiers.org/hgnc/11122	biolink:OntologyClass	SMPX			mondo.json			http://identifiers.org/hgnc/11122		
http://identifiers.org/hgnc/11123	biolink:OntologyClass	SMS			mondo.json			http://identifiers.org/hgnc/11123		
http://identifiers.org/hgnc/11132	biolink:OntologyClass	SNAP25			mondo.json			http://identifiers.org/hgnc/11132		
http://identifiers.org/hgnc/11133	biolink:OntologyClass	SNAP29			mondo.json			http://identifiers.org/hgnc/11133		
http://identifiers.org/hgnc/11138	biolink:OntologyClass	SNCA			mondo.json			http://identifiers.org/hgnc/11138		
http://identifiers.org/hgnc/11139	biolink:OntologyClass	SNCAIP			mondo.json			http://identifiers.org/hgnc/11139		
http://identifiers.org/hgnc/11140	biolink:OntologyClass	SNCB			mondo.json			http://identifiers.org/hgnc/11140		
http://identifiers.org/hgnc/11142	biolink:OntologyClass	SIK1			mondo.json			http://identifiers.org/hgnc/11142		
http://identifiers.org/hgnc/11153	biolink:OntologyClass	SNRPB			mondo.json			http://identifiers.org/hgnc/11153		
http://identifiers.org/hgnc/11161	biolink:OntologyClass	SNRPE			mondo.json			http://identifiers.org/hgnc/11161		
