source	target
CHEBI:63918	MONDO:0005920
CHEBI:135951	MONDO:0005920
CHEBI:52010	MONDO:0005920
CHEBI:135335	MONDO:0005920
CHEBI:223316	MONDO:0005920
CHEBI:27902	MONDO:0005920
UMLS:C0060061	MONDO:0005920
CHEBI:63609	MONDO:0005920
CHEBI:94392	MONDO:0005920
CHEBI:156095	MONDO:0005920
CHEBI:15854	MONDO:0005920
UMLS:C0700599	MONDO:0005920
UMLS:C0013162	MONDO:0005920
CHEBI:195280	MONDO:0005920
PUBCHEM.COMPOUND:54671203	MONDO:0005920
CHEBI:2955	MONDO:0005920
UMLS:C0936150	MONDO:0005920
CHEBI:4325	MONDO:0005920
CHEBI:3746	MONDO:0005920
PUBCHEM.COMPOUND:36523	MONDO:0009047
UNII:20ED16GHEB	MONDO:0009047
CHEBI:5801	MONDO:0015104
CHEBI:3638	MONDO:0015104
PUBCHEM.COMPOUND:14122979	MONDO:0024879
CHEBI:4672	MONDO:0024879
CHEBI:31348	MONDO:0024879
CHEBI:15640	MONDO:0024879
CHEBI:175901	MONDO:0024879
CHEBI:28748	MONDO:0024879
CHEBI:50924	MONDO:0024879
PUBCHEM.COMPOUND:5460033	MONDO:0024879
CHEBI:80630	MONDO:0024879
CHEBI:46345	MONDO:0024879
CHEBI:45863	MONDO:0024879
PUBCHEM.COMPOUND:9887054	MONDO:0024879
CHEBI:27504	MONDO:0024879
CHEBI:4470	MONDO:0011612
CHEBI:30746	MONDO:0011612
CHEBI:4356	UMLS:C0353744
MESH:D000305	MONDO:0021113
CHEBI:25805	MONDO:0021113
UMLS:C1449704	MONDO:0005347
CHEBI:47612	MONDO:0005347
UMLS:C0243192	MONDO:0005347
CHEBI:28125	MONDO:0005347
CHEBI:3750	MONDO:0005347
CHEBI:5001	MONDO:0005347
CHEBI:87631	MONDO:0005347
CHEBI:28304	MONDO:0005347
CHEBI:5296	MONDO:0005347
CHEBI:28364	MONDO:0005347
CHEBI:94688	MONDO:0005347
CHEBI:15940	MONDO:0005347
MESH:D005395	MONDO:0005347
CHEBI:39548	MONDO:0005347
CHEBI:9150	MONDO:0005347
UMLS:C0003195	MONDO:0100042
CHEBI:32229	MONDO:0009067
UMLS:C0243077	MONDO:0015721
CHEBI:4450	MONDO:0015721
UMLS:C0072642	MONDO:0000492
CHEBI:4631	MONDO:0000492
CHEBI:71157	MONDO:0000492
UMLS:C0020354	MONDO:0000492
CHEBI:50114	UMLS:C0853662
UMLS:C0003015	UMLS:C0009566
CHEBI:44423	UMLS:C0009566
UMLS:C0935929	UMLS:C0009566
UMLS:C0003402	UMLS:C0009566
UMLS:C0016018	UMLS:C0009566
UMLS:C0085826	UMLS:C0009566
UMLS:C0450442	UMLS:C0009566
CHEBI:9588	UMLS:C0009566
UMLS:C0003280	UMLS:C0009566
MESH:D000305	MONDO:0005091
UMLS:C0003451	MONDO:0005091
CHEBI:5801	MONDO:0005091
CHEBI:63580	MONDO:0005091
UNII:E211KPY694	MONDO:0003432
CHEBI:9907	MONDO:0012672
CHEBI:16755	MONDO:0012672
CHEBI:3962	MONDO:0005515
CHEBI:35610	MONDO:0005515
PUBCHEM.COMPOUND:5460033	MONDO:0005515
UMLS:C0450442	MONDO:0005515
UMLS:C1516463	MONDO:0005515
CHEBI:94789	UMLS:C0349782
CHEBI:4670	UMLS:C0349782
UMLS:C0304403	MONDO:0005302
CHEBI:3757	MONDO:0005302
CHEBI:47781	MONDO:0005302
MESH:C090411	MONDO:0005302
UMLS:C1276996	MONDO:0005302
CHEBI:135342	MONDO:0005302
CHEBI:5118	MONDO:0005302
CHEBI:16796	MONDO:0005302
UMLS:C0002763	MONDO:0005302
CHEBI:3223	MONDO:0005302
UMLS:C1319313	MONDO:0005302
CHEBI:51860	MONDO:0005302
CHEBI:4469	MONDO:0005302
CHEBI:64312	MONDO:0005302
CHEBI:8871	MONDO:0005302
CHEBI:35338	MONDO:0005302
CHEBI:7953	MONDO:0005302
CHEBI:24866	MONDO:0005302
CHEBI:5558	MONDO:0005302
CHEBI:9943	MONDO:0005302
CHEBI:31859	MONDO:0005302
CHEBI:7640	MONDO:0005302
UMLS:C0003289	MONDO:0005302
UMLS:C0040615	MONDO:0005302
CHEBI:64028	MONDO:0005302
MESH:D011355	MONDO:0005302
UMLS:C1319272	MONDO:0005302
CHEBI:132233	MONDO:0005302
CHEBI:3219	MONDO:0005302
UMLS:C0001648	MONDO:0005302
UMLS:C0003290	MONDO:0005302
UMLS:C1510565	MONDO:0005302
UMLS:C0162758	MONDO:0005302
CHEBI:50381	MONDO:0018982
CHEBI:63607	MONDO:0024619
CHEBI:29007	MONDO:0024619
CHEBI:34650	MONDO:0024619
UMLS:C1136254	MONDO:0024619
UMLS:C0003232	MONDO:0024619
UMLS:C0010347	HP:0012735
UMLS:C0003015	HP:0012735
UMLS:C0358591	HP:0012735
CHEBI:5779	HP:0012735
UMLS:C0015314	HP:0012735
CHEBI:49159	HP:0012735
CHEBI:50730	HP:0012735
UMLS:C0036557	HP:0012735
CHEBI:82722	HP:0012735
UMLS:C0003232	HP:0012735
CHEBI:22652	MONDO:0001117
CHEBI:43830	MONDO:0001117
CHEBI:8077	MONDO:0008233
UMLS:C0002932	MONDO:0008233
CHEBI:18357	MONDO:0008233
CHEBI:167638	MONDO:0008233
CHEBI:92769	MONDO:0008233
CHEBI:63577	UMLS:C0231187
CHEBI:27666	MONDO:0006058
CHEBI:28445	MONDO:0006058
CHEBI:2663	HP:0004757
CHEBI:63619	HP:0004757
CHEBI:10033	HP:0004757
CHEBI:75984	HP:0004757
CHEBI:63622	HP:0004757
CHEBI:131848	UMLS:C0494165
PUBCHEM.COMPOUND:14122979	UMLS:C0494165
UMLS:C0723595	UMLS:C0494165
CHEBI:4672	UMLS:C0494165
PUBCHEM.COMPOUND:132508503	UMLS:C0494165
CHEBI:31348	UMLS:C0494165
CHEBI:15640	UMLS:C0494165
CHEBI:60761	UMLS:C0494165
CHEBI:175901	UMLS:C0494165
CHEBI:47898	UMLS:C0494165
CHEBI:50847	UMLS:C0494165
CHEBI:28876	UMLS:C0494165
UMLS:C0010858	UMLS:C0494165
CHEBI:4027	UMLS:C0494165
UMLS:C0596087	UMLS:C0494165
PUBCHEM.COMPOUND:5460033	UMLS:C0494165
CHEBI:7726	UMLS:C0494165
CHEBI:80630	UMLS:C0494165
CHEBI:46345	UMLS:C0494165
CHEBI:45863	UMLS:C0494165
PUBCHEM.COMPOUND:9887054	UMLS:C0494165
CHEBI:27504	UMLS:C0494165
CHEBI:45783	UMLS:C0494165
UMLS:C0243077	MONDO:0005012
PUBCHEM.COMPOUND:134664	MONDO:0005146
CHEBI:7936	MONDO:0005146
UMLS:C1276996	MONDO:0005146
CHEBI:1391	MONDO:0005146
CHEBI:6121	MONDO:0005146
CHEBI:8707	MONDO:0005146
CHEBI:7872	MONDO:0005146
CHEBI:5118	MONDO:0005146
CHEBI:5783	MONDO:0005146
CHEBI:6950	MONDO:0005146
CHEBI:7465	MONDO:0005146
CHEBI:8060	MONDO:0005146
CHEBI:8364	MONDO:0005146
CHEBI:9123	MONDO:0005146
CHEBI:7735	MONDO:0005146
CHEBI:63631	MONDO:0005146
CHEBI:9943	MONDO:0005146
CHEBI:65307	MONDO:0005146
CHEBI:9586	MONDO:0005146
CHEBI:5138	MONDO:0005146
UMLS:C0003289	MONDO:0005146
CHEBI:7494	MONDO:0005146
UMLS:C0450442	MONDO:0005146
UMLS:C0024808	MONDO:0005146
CHEBI:36791	MONDO:0005146
UMLS:C0003286	MONDO:0005146
CHEBI:31236	MONDO:0005146
UMLS:C0162758	MONDO:0005146
UMLS:C0003232	UMLS:C0578159
CHEBI:80271	MONDO:0015183
CHEBI:7726	MONDO:0004565
UMLS:C0003232	UMLS:C0456107
CHEBI:5801	MONDO:0003900
CHEBI:3638	UMLS:C0858321
CHEBI:8405	UMLS:C0858321
CHEBI:50114	MONDO:0010911
CHEBI:72564	MONDO:0010911
MESH:D000305	MONDO:0019122
CHEBI:28177	HP:0001662
CHEBI:64317	HP:0001662
CHEBI:94449	HP:0001662
UMLS:C0001645	HP:0001662
CHEBI:3215	UMLS:C0277814
CHEBI:27882	MONDO:0007191
MESH:D000305	MONDO:0007191
CHEBI:8378	MONDO:0007191
CHEBI:166520	MONDO:0007191
CHEBI:2948	MONDO:0007191
PUBCHEM.COMPOUND:71306834	MONDO:0007191
CHEBI:4027	MONDO:0007191
UMLS:C0040616	MONDO:0007191
CHEBI:74947	MONDO:0007191
MESH:D007166	MONDO:0007191
CHEBI:28830	MONDO:0007191
UMLS:C0005522	MONDO:0007191
CHEBI:4031	MONDO:0007191
CHEBI:27300	MONDO:0018088
PUBCHEM.COMPOUND:90470007	MONDO:0018088
UMLS:C0040616	MONDO:0018088
UMLS:C0072497	MONDO:0008319
CHEBI:136034	MONDO:0008319
CHEBI:17579	MONDO:0008319
CHEBI:16899	UMLS:C0085742
CHEBI:17026	UMLS:C0085742
UMLS:C0003402	UMLS:C0242706
CHEBI:465284	MONDO:0012268
UMLS:C0376601	MONDO:0012268
CHEBI:3732	MONDO:0012268
CHEBI:490877	MONDO:0012268
CHEBI:10101	MONDO:0012268
CHEBI:44032	MONDO:0012268
UMLS:C0282519	MONDO:0012268
CHEBI:45906	MONDO:0012268
UMLS:C0939237	MONDO:0012268
CHEBI:63625	MONDO:0012268
CHEBI:63581	MONDO:0012268
UMLS:C0033607	MONDO:0012268
UMLS:C1611640	MONDO:0012268
CHEBI:46081	MONDO:0012268
UMLS:C0162714	MONDO:0012268
CHEBI:45081	MONDO:0012268
CHEBI:2453	MONDO:0012268
UMLS:C0795760	MONDO:0012268
UMLS:C1579410	MONDO:0012268
CHEBI:9328	MONDO:0012268
CHEBI:6722	MONDO:0012268
CHEBI:28077	MONDO:0012268
CHEBI:63577	MONDO:0012268
UMLS:C0376565	MONDO:0012268
UMLS:C0599685	MONDO:0012268
CHEBI:119486	MONDO:0012268
CHEBI:127780	MONDO:0012268
CHEBI:3696	MONDO:0012268
CHEBI:45409	MONDO:0012268
CHEBI:63717	MONDO:0012268
UMLS:C0450442	MONDO:0012268
UMLS:C0041044	MONDO:0012268
MESH:D007372	MONDO:0012268
CHEBI:8428	HP:0006682
CHEBI:2663	HP:0006682
CHEBI:6916	HP:0006682
CHEBI:6456	HP:0006682
CHEBI:15854	HP:0006682
CHEBI:3139	UMLS:C0398368
UMLS:C0036426	UMLS:C0398368
UMLS:C0918027	UMLS:C0398368
CHEBI:9168	UMLS:C0398368
CHEBI:22652	UMLS:C0012359
CHEBI:5441	UMLS:C0012359
UMLS:C0243077	UMLS:C0278987
CHEBI:114785	UMLS:C0278987
UMLS:C0005525	UMLS:C0278987
CHEBI:45863	UMLS:C0278987
CHEBI:63612	MONDO:0019471
PUBCHEM.COMPOUND:71309	UMLS:C0269048
UMLS:C0003232	UMLS:C0269048
CHEBI:91877	MONDO:0001560
UMLS:C1136254	UMLS:C0549433
UMLS:C0242402	MONDO:0005546
CHEBI:3996	MONDO:0005546
CHEBI:5118	MONDO:0005546
CHEBI:16796	MONDO:0005546
CHEBI:42797	MONDO:0005546
CHEBI:5783	MONDO:0005546
CHEBI:18357	MONDO:0005546
CHEBI:6950	MONDO:0005546
CHEBI:35480	MONDO:0005546
CHEBI:7465	MONDO:0005546
CHEBI:64312	MONDO:0005546
UNII:6I819NIK1W	MONDO:0005546
CHEBI:36795	MONDO:0005546
UMLS:C0003289	MONDO:0005546
UMLS:C0003299	MONDO:0005546
UMLS:C0003290	MONDO:0005546
CHEBI:2666	MONDO:0005546
UMLS:C0162758	MONDO:0005546
CHEBI:8378	MONDO:0005543
CHEBI:2948	MONDO:0005543
PUBCHEM.COMPOUND:71306834	MONDO:0005543
CHEBI:8382	MONDO:0005543
MESH:D007372	MONDO:0005543
MESH:D010650	MONDO:0009861
CHEBI:59560	MONDO:0009861
CHEBI:5931	NCIT:C114873
CHEBI:6076	MONDO:0001461
CHEBI:27779	MONDO:0001461
CHEBI:9448	MONDO:0001461
UMLS:C0003289	UMLS:C0221480
CHEBI:3892	HP:0002521
CHEBI:50567	HP:0001708
CHEBI:15552	HP:0001708
UMLS:C0243192	MONDO:0008575
MESH:D062789	MONDO:0008575
MESH:D000305	MONDO:0006594
CHEBI:2948	MONDO:0006594
CHEBI:4027	MONDO:0006594
CHEBI:3897	MONDO:0006594
CHEBI:30050	MONDO:0006594
UMLS:C0728748	MONDO:0006594
MESH:D007166	MONDO:0006594
UNII:4F4X42SYQ6	MONDO:0006594
CHEBI:4325	MONDO:0006594
MESH:D006062	UMLS:C0038835
CHEBI:16469	UMLS:C0038835
CHEBI:81569	UMLS:C0038835
PUBCHEM.COMPOUND:22976653	HP:0001727
CHEBI:5613	UMLS:C0857501
CHEBI:8871	UMLS:C0857501
CHEBI:7735	UMLS:C0857501
UMLS:C0040615	UMLS:C0857501
CHEBI:31236	UMLS:C0857501
CHEBI:73275	MONDO:0001196
MESH:D020845	MONDO:0001196
CHEBI:6076	MONDO:0001628
CHEBI:46081	MONDO:0001628
UMLS:C0003308	MONDO:0001628
CHEBI:16199	MONDO:0001628
CHEBI:27779	MONDO:0001628
CHEBI:9448	MONDO:0001628
UMLS:C0450442	MONDO:0001628
CHEBI:453011	MONDO:0001628
CHEBI:47518	MONDO:0001628
CHEBI:599440	MONDO:0001628
CHEBI:91583	MONDO:0005738
CHEBI:16664	MONDO:0005738
CHEBI:6704	MONDO:0005738
MESH:D000305	MONDO:0018896
CHEBI:35341	MONDO:0018896
CHEBI:4027	MONDO:0018896
CHEBI:28939	MONDO:0018896
UMLS:C0085826	MONDO:0018896
CHEBI:28445	MONDO:0018896
UMLS:C0002073	MONDO:0021042
CHEBI:3962	MONDO:0021042
CHEBI:131848	MONDO:0021042
CHEBI:75270	MONDO:0021042
CHEBI:16643	MONDO:0021042
CHEBI:465284	MONDO:0021042
CHEBI:4463	MONDO:0021042
UNII:6NS400BXKH	MONDO:0021042
UMLS:C0699680	MONDO:0021042
CHEBI:35610	MONDO:0021042
CHEBI:4911	MONDO:0021042
CHEBI:71417	MONDO:0021042
UMLS:C0243077	MONDO:0021042
UMLS:C1611640	MONDO:0021042
CHEBI:63632	MONDO:0021042
UMLS:C0034541	MONDO:0021042
UMLS:C0687700	MONDO:0021042
CHEBI:50847	MONDO:0021042
UMLS:C0005525	MONDO:0021042
CHEBI:28748	MONDO:0021042
UMLS:C1513403	MONDO:0021042
CHEBI:422	MONDO:0021042
CHEBI:3423	MONDO:0021042
PUBCHEM.COMPOUND:10339178	MONDO:0021042
UMLS:C0596087	MONDO:0021042
PUBCHEM.COMPOUND:5460033	MONDO:0021042
CHEBI:80630	MONDO:0021042
UMLS:C0450442	MONDO:0021042
CHEBI:41774	MONDO:0021042
CHEBI:45863	MONDO:0021042
CHEBI:28445	MONDO:0021042
UMLS:C0729502	MONDO:0021042
CHEBI:142290	MONDO:0005029
CHEBI:44423	MONDO:0005029
CHEBI:8242	MONDO:0005029
UNII:Q46947FE7K	MONDO:0005029
CHEBI:15365	MONDO:0005029
PUBCHEM.COMPOUND:71306834	MONDO:0005029
CHEBI:28901	MONDO:0005029
CHEBI:6076	HP:0020103
CHEBI:474180	HP:0020103
UMLS:C0003308	HP:0020103
MESH:D000305	NCIT:C35979
CHEBI:26333	NCIT:C35979
MESH:D000305	UMLS:C0425945
PUBCHEM.COMPOUND:23686432	MONDO:0005352
CHEBI:8871	MONDO:0005352
CHEBI:31236	MONDO:0005352
CHEBI:32223	NCIT:C3852
CHEBI:38757	NCIT:C3852
CHEBI:50114	NCIT:C3852
UMLS:C1456557	NCIT:C3852
CHEBI:76989	NCIT:C3852
UMLS:C0720298	NCIT:C3852
CHEBI:17026	NCIT:C3852
CHEBI:59826	NCIT:C3852
CHEBI:16469	NCIT:C3852
PUBCHEM.COMPOUND:14122979	MONDO:0002038
CHEBI:6067	HP:0033188
UMLS:C0243192	HP:0004326
UMLS:C0243076	HP:0004326
CHEBI:6722	HP:0004326
CHEBI:7735	NCIT:C9232
CHEBI:3766	NCIT:C9232
CHEBI:70708	MONDO:0010888
CHEBI:4315	MONDO:0010888
CHEBI:49575	UMLS:C0700613
UMLS:C0243076	UMLS:C0038441
UMLS:C0003289	UMLS:C0038441
CHEBI:9463	HP:0046504
RXCUI:25655	MONDO:0007186
UMLS:C1268865	MONDO:0007186
UMLS:C0019593	MONDO:0007186
UMLS:C0003138	MONDO:0007186
UMLS:C0243076	MONDO:0007186
CHEBI:31515	MONDO:0007186
CHEBI:7915	MONDO:0007186
CHEBI:6375	MONDO:0007186
CHEBI:107736	MONDO:0007186
CHEBI:187893	MONDO:0007186
CHEBI:3084	MONDO:0007186
CHEBI:4975	MONDO:0007186
CHEBI:8776	MONDO:0007186
CHEBI:7601	MONDO:0007186
UMLS:C0450442	MONDO:0007186
CHEBI:8768	MONDO:0007186
CHEBI:3720	MONDO:0007186
CHEBI:3699	MONDO:0007186
UMLS:C0243077	MONDO:0008840
CHEBI:91583	MONDO:0044345
CHEBI:82349	MONDO:0044345
CHEBI:52768	MONDO:0044345
CHEBI:7819	MONDO:0044345
PUBCHEM.COMPOUND:16132356	MONDO:0006909
MESH:D000305	UMLS:C0158300
CHEBI:18332	MONDO:0018612
CHEBI:81567	MONDO:0018612
CHEBI:60311	MONDO:0018612
PUBCHEM.COMPOUND:132508503	UMLS:C0220650
CHEBI:63616	UMLS:C0220650
CHEBI:31348	UMLS:C0220650
CHEBI:49668	UMLS:C0220650
CHEBI:63632	UMLS:C0220650
UMLS:C0034541	UMLS:C0220650
CHEBI:50847	UMLS:C0220650
CHEBI:114785	UMLS:C0220650
UMLS:C0005525	UMLS:C0220650
UMLS:C1268567	UMLS:C0220650
CHEBI:72564	UMLS:C0220650
UMLS:C1443775	UMLS:C0220650
PUBCHEM.COMPOUND:5460033	UMLS:C0220650
CHEBI:49603	UMLS:C0220650
MESH:D000082082	UMLS:C0220650
UNII:4F4X42SYQ6	MONDO:0007603
CHEBI:61115	UMLS:C0858952
UMLS:C0243077	UMLS:C0858952
CHEBI:72564	UMLS:C0858952
CHEBI:50131	UMLS:C0858952
CHEBI:2038	UMLS:C0858952
PUBCHEM.COMPOUND:5460033	UMLS:C0858952
CHEBI:567361	MONDO:0016586
PUBCHEM.COMPOUND:71306834	MONDO:0016586
CHEBI:63452	MONDO:0016586
CHEBI:8382	MONDO:0002461
UNII:4F4X42SYQ6	MONDO:0002461
UMLS:C0243077	UMLS:C1140999
UMLS:C0243076	UMLS:C1140999
UMLS:C0450442	UMLS:C1140999
UMLS:C0279328	UMLS:C0034530
CHEBI:80345	UMLS:C0015663
CHEBI:6801	UMLS:C0015663
CHEBI:422	UMLS:C0015663
MESH:D000305	MONDO:0006951
CHEBI:9667	MONDO:0006951
UMLS:C0040616	MONDO:0006951
CHEBI:3139	UMLS:C0740345
CHEBI:4911	UMLS:C0740345
CHEBI:27375	UMLS:C0740345
PUBCHEM.COMPOUND:10339178	UMLS:C0740345
PUBCHEM.COMPOUND:5460033	UMLS:C0740345
CHEBI:4551	UMLS:C0264722
UMLS:C0003015	UMLS:C0264722
CHEBI:4784	UMLS:C0264722
CHEBI:8364	UMLS:C0264722
CHEBI:6061	UMLS:C0264722
CHEBI:5775	UMLS:C0264722
UMLS:C0012798	UMLS:C0264722
UMLS:C0042402	UMLS:C0264722
UMLS:C0001645	UMLS:C0264722
CHEBI:471744	MONDO:0043544
UMLS:C0012682	MONDO:0043544
CHEBI:28001	MONDO:0043544
CHEBI:2637	MONDO:0043544
CHEBI:47779	MONDO:0043544
CHEBI:36047	MONDO:0043544
CHEBI:34650	MONDO:0043544
CHEBI:46633	MONDO:0043544
CHEBI:59349	MONDO:0043544
UMLS:C1136254	MONDO:0043544
CHEBI:3508	MONDO:0043544
CHEBI:44185	MONDO:0004351
CHEBI:16240	UMLS:C0038187
UMLS:C0003232	UMLS:C0341503
UMLS:C0242402	UMLS:C1306577
CHEBI:17303	UMLS:C1306577
CHEBI:16236	UMLS:C1306577
CHEBI:119915	UMLS:C1306577
CHEBI:167309	UMLS:C1306577
CHEBI:27808	UMLS:C1306577
CHEBI:4463	MONDO:0008558
MESH:D007136	MONDO:0008558
UMLS:C0243192	MONDO:0008558
CHEBI:4315	MONDO:0008558
MESH:D018029	MONDO:0008558
UNII:4F4X42SYQ6	MONDO:0008558
MESH:D001616	MONDO:0100345
CHEBI:44185	MONDO:0000755
CHEBI:15640	MONDO:0000755
CHEBI:17026	MONDO:0000755
MESH:D018997	MONDO:0000755
UNII:20ED16GHEB	MONDO:0000755
CHEBI:15367	HP:0100678
CHEBI:16199	HP:0000958
UMLS:C0302837	MONDO:0100471
CHEBI:16118	MONDO:0005066
UMLS:C0243192	MONDO:0005066
UMLS:C0243077	MONDO:0005066
CHEBI:45713	MONDO:0005066
UMLS:C1513403	MONDO:0005066
CHEBI:6801	MONDO:0005066
UMLS:C0242402	UMLS:C0038586
CHEBI:8707	UMLS:C0038586
CHEBI:28939	UMLS:C0038586
UMLS:C0304402	UMLS:C0038586
UMLS:C0003308	UMLS:C3714514
PUBCHEM.COMPOUND:54686904	UMLS:C3714514
CHEBI:34650	UMLS:C3714514
CHEBI:46633	UMLS:C3714514
UMLS:C0450442	UMLS:C3714514
UMLS:C1136254	UMLS:C3714514
UMLS:C3656596	UMLS:C3714514
CHEBI:3082	MONDO:0005041
CHEBI:4753	MONDO:0005041
MESH:D011465	MONDO:0005041
CHEBI:16436	MONDO:0005041
CHEBI:4702	MONDO:0005041
UMLS:C0003364	MONDO:0005041
CHEBI:26333	MONDO:0005041
UMLS:C0243076	MONDO:0005041
UMLS:C0242912	MONDO:0005041
UMLS:C0026207	MONDO:0005041
UMLS:C0007036	MONDO:0005041
CHEBI:64312	MONDO:0005041
CHEBI:3176	MONDO:0005041
CHEBI:3175	MONDO:0005041
CHEBI:3437	MONDO:0005041
CHEBI:8207	MONDO:0005041
CHEBI:94513	MONDO:0005041
CHEBI:28918	MONDO:0005041
CHEBI:4646	MONDO:0005041
UMLS:C0450442	MONDO:0005041
CHEBI:46345	MONDO:0005041
UMLS:C0001645	MONDO:0005041
UMLS:C0591362	MONDO:0005041
CHEBI:27504	MONDO:0005041
CHEBI:51173	HP:0012531
CHEBI:69478	HP:0012531
CHEBI:39669	HP:0012531
UMLS:C0872271	HP:0012531
CHEBI:7454	HP:0012531
CHEBI:5130	HP:0012531
CHEBI:142406	HP:0012531
CHEBI:73038	HP:0012531
UMLS:C0027409	HP:0012531
CHEBI:3242	HP:0012531
UMLS:C0719278	HP:0012531
CHEBI:5779	HP:0012531
CHEBI:28393	HP:0012531
CHEBI:2453	HP:0012531
CHEBI:7476	HP:0012531
RXCUI:220144	HP:0012531
CHEBI:7865	HP:0012531
CHEBI:94468	HP:0012531
CHEBI:8249	HP:0012531
UMLS:C0360032	HP:0012531
CHEBI:7903	HP:0012531
CHEBI:36795	HP:0012531
CHEBI:6754	HP:0012531
CHEBI:31783	HP:0012531
CHEBI:35854	HP:0012531
UMLS:C0003289	HP:0012531
CHEBI:6916	HP:0012531
UMLS:C1510809	HP:0012531
CHEBI:10650	HP:0012531
CHEBI:66964	HP:0012531
UMLS:C0003419	HP:0012531
CHEBI:6717	HP:0012531
CHEBI:44445	HP:0012531
CHEBI:4909	HP:0012531
CHEBI:94646	HP:0012531
UMLS:C0036557	HP:0012531
CHEBI:71464	HP:0012531
CHEBI:62088	HP:0012531
UMLS:C0003290	HP:0012531
UMLS:C0003286	HP:0012531
CHEBI:5613	MONDO:0045057
CHEBI:3757	MONDO:0045057
UMLS:C1276996	MONDO:0045057
CHEBI:8707	MONDO:0045057
CHEBI:16796	MONDO:0045057
CHEBI:39867	MONDO:0045057
MESH:D002800	MONDO:0045057
CHEBI:8874	MONDO:0045057
CHEBI:109549	MONDO:0045057
UMLS:C0040615	MONDO:0045057
CHEBI:27953	MONDO:0045057
CHEBI:31236	MONDO:0045057
CHEBI:47426	MONDO:0024327
CHEBI:3011	MONDO:0024327
UMLS:C0003015	UMLS:C1383860
UMLS:C0243077	UMLS:C1383860
UMLS:C0556110	MONDO:0004743
CHEBI:16709	MONDO:0004743
CHEBI:75782	MONDO:0004743
CHEBI:18145	MONDO:0004743
UMLS:C0302837	MONDO:0004743
PUBCHEM.COMPOUND:184933	MONDO:0004743
CHEBI:27470	MONDO:0004743
UMLS:C0178638	MONDO:0004743
CHEBI:30185	UMLS:C0235950
CHEBI:7514	MONDO:0004567
CHEBI:68478	UMLS:C0027627
CHEBI:4305	UMLS:C0027627
CHEBI:4911	UMLS:C0027627
UMLS:C0243077	UMLS:C0027627
CHEBI:31348	UMLS:C0027627
CHEBI:15640	UMLS:C0027627
MESH:D019275	UMLS:C0027627
UMLS:C0593802	UMLS:C0027627
CHEBI:46557	UMLS:C0027627
PUBCHEM.COMPOUND:60852	UMLS:C0027627
CHEBI:175901	UMLS:C0027627
UMLS:C1441129	UMLS:C0027627
CHEBI:27375	UMLS:C0027627
MESH:D004164	UMLS:C0027627
PUBCHEM.COMPOUND:71306834	UMLS:C0027627
CHEBI:50847	UMLS:C0027627
CHEBI:114785	UMLS:C0027627
CHEBI:28876	UMLS:C0027627
CHEBI:7903	UMLS:C0027627
CHEBI:50924	UMLS:C0027627
PUBCHEM.COMPOUND:10339178	UMLS:C0027627
UMLS:C0010858	UMLS:C0027627
UMLS:C1443775	UMLS:C0027627
CHEBI:80630	UMLS:C0027627
CHEBI:46345	UMLS:C0027627
PUBCHEM.COMPOUND:9887054	UMLS:C0027627
CHEBI:27504	UMLS:C0027627
CHEBI:45783	UMLS:C0027627
UMLS:C0041983	HP:0002149
UMLS:C0243077	HP:0002149
UMLS:C0450442	HP:0002149
UNII:08GY9K1EUO	HP:0002149
CHEBI:3023	HP:0002149
UMLS:C0302609	HP:0002149
MESH:D000305	MONDO:0001707
UMLS:C0003232	UMLS:C0038941
UMLS:C0001645	UMLS:C0741923
PUBCHEM.COMPOUND:516892	UMLS:C0876994
UMLS:C0003015	UMLS:C0876994
PUBCHEM.COMPOUND:132508503	UMLS:C0876994
CHEBI:50847	UMLS:C0876994
UMLS:C0450442	UMLS:C0876994
MESH:D013300	HP:0004420
MESH:D006495	HP:0004420
CHEBI:100241	MONDO:0003085
CHEBI:46081	MONDO:0003085
CHEBI:2682	MONDO:0003085
CHEBI:63598	MONDO:0003085
UMLS:C0003308	MONDO:0003085
CHEBI:2637	MONDO:0003085
CHEBI:10023	MONDO:0003085
CHEBI:17015	MONDO:0003085
CHEBI:28864	MONDO:0003085
UMLS:C0304604	MONDO:0003085
UMLS:C0450442	MONDO:0003085
CHEBI:7488	MONDO:0003085
UMLS:C1136254	MONDO:0003085
UMLS:C0003232	MONDO:0003085
UMLS:C0354100	UMLS:C0700148
CHEBI:32246	UMLS:C0700148
UMLS:C0012798	UMLS:C0700148
CHEBI:50924	UMLS:C1335499
UNII:4F4X42SYQ6	UMLS:C1335499
CHEBI:6775	MONDO:0005533
CHEBI:6923	MONDO:0033821
CHEBI:46081	MONDO:0033821
CHEBI:2682	MONDO:0033821
UMLS:C0003308	MONDO:0033821
CHEBI:10023	MONDO:0033821
CHEBI:47518	MONDO:0033821
CHEBI:47499	MONDO:0003709
CHEBI:2611	MONDO:0003709
CHEBI:5613	UMLS:C0871189
UMLS:C1276996	UMLS:C0871189
CHEBI:8707	UMLS:C0871189
CHEBI:8871	UMLS:C0871189
CHEBI:7735	UMLS:C0871189
CHEBI:3766	UMLS:C0871189
CHEBI:31236	UMLS:C0871189
UMLS:C0026207	MONDO:0004896
UMLS:C0719519	MONDO:0005453
UMLS:C0002932	MONDO:0005453
CHEBI:135919	MONDO:0005453
CHEBI:51450	MONDO:0005453
UMLS:C0354604	MONDO:0005453
CHEBI:4466	MONDO:0005453
